ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
AL051878,UNNAMED,18780901,0,  , TS,8.5N,54.2W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061878,UNNAMED,18780912,0,  , HU,12.5N,45.0W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071878,UNNAMED,18780924,0,  , TS,15.1N,71.9W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081878,UNNAMED,18781009,0,  , TS,23.5N,91.3W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091878,UNNAMED,18781009,0,  , TS,15.6N,38.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101878,UNNAMED,18781013,0,  , TS,16.6N,36.2W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111878,UNNAMED,18781018,0,  , TS,17.2N,79.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121878,UNNAMED,18781125,0,  , TS,14.6N,50.3W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011879,UNNAMED,18790809,0,  , TS,31.5N,77.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021879,UNNAMED,18790813,0,  , TS,19.0N,58.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031879,UNNAMED,18790819,0,  , TS,16.7N,81.1W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041879,UNNAMED,18790829,0,  , TS,23.5N,88.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051879,UNNAMED,18791003,0,  , TS,14.5N,77.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061879,UNNAMED,18791009,0,  , TS,14.2N,56.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071879,UNNAMED,18791024,0,  , TS,20.2N,84.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081879,UNNAMED,18791118,0,  , TS,21.7N,73.5W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011880,UNNAMED,18800621,0,  , TS,26.7N,86.5W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021880,UNNAMED,18800804,0,  , TS,16.0N,59.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031880,UNNAMED,18800815,0,  , TS,14.1N,58.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041880,UNNAMED,18800824,0,  , TS,24.7N,57.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051880,UNNAMED,18800826,0,  , TS,19.5N,42.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061880,UNNAMED,18800906,0,  , TS,23.9N,88.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071880,UNNAMED,18800908,0,  , HU,32.0N,73.5W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081880,UNNAMED,18800927,0,  , TS,23.2N,43.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091880,UNNAMED,18801005,0,  , TS,18.2N,85.1W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101880,UNNAMED,18801010,0,  , HU,23.9N,65.3W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111880,UNNAMED,18801020,1200,  , TS,27.1N,75.3W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011881,UNNAMED,18810801,0,  , TS,23.0N,85.5W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021881,UNNAMED,18810811,1200,  , TS,25.6N,88.7W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031881,UNNAMED,18810811,0,  , HU,16.0N,31.0W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041881,UNNAMED,18810816,0,  , TS,20.2N,87.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051881,UNNAMED,18810821,0,  , TS,17.6N,57.0W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061881,UNNAMED,18810907,0,  , HU,23.7N,69.0W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071881,UNNAMED,18810918,0,  , TS,35.3N,68.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011882,UNNAMED,18820824,600,  , HU,37.5N,52.0W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021882,UNNAMED,18820902,0,  , TS,19.5N,67.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031882,UNNAMED,18820914,0,  , TD,26.5N,91.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041882,UNNAMED,18820921,0,  , TS,28.5N,76.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051882,UNNAMED,18820924,0,  , TS,30.3N,76.8W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061882,UNNAMED,18821005,0,  , TS,14.2N,81.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011883,UNNAMED,18830818,0,  , TS,19.2N,48.5W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021883,UNNAMED,18830824,0,  , HU,22.7N,58.5W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031883,UNNAMED,18830904,0,  , HU,14.0N,57.9W,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041883,UNNAMED,18831022,0,  , TS,27.5N,77.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011884,UNNAMED,18840901,0,  , HU,38.5N,62.5W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021884,UNNAMED,18840903,0,  , TS,11.0N,41.5W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031884,UNNAMED,18840910,0,  , TS,28.7N,79.1W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041884,UNNAMED,18841007,0,  , TS,16.2N,76.6W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011885,UNNAMED,18850807,0,  , TS,24.1N,58.1W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021885,UNNAMED,18850821,0,  , TS,21.2N,67.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031885,UNNAMED,18850829,0,  , TS,25.0N,93.4W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041885,UNNAMED,18850917,0,  , TS,21.2N,95.5W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051885,UNNAMED,18850918,0,  , TS,15.0N,53.7W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061885,UNNAMED,18850924,0,  , TS,26.4N,87.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071885,UNNAMED,18850926,0,  , TS,24.2N,55.7W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081885,UNNAMED,18851010,1200,  , TS,23.9N,83.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011886,UNNAMED,18860613,600,  , TS,23.2N,95.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021886,UNNAMED,18860617,0,  , TS,19.1N,84.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031886,UNNAMED,18860627,1200,  , TS,18.3N,79.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041886,UNNAMED,18860714,600,  , TS,18.9N,82.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051886,UNNAMED,18860812,600,  , TS,10.5N,58.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061886,UNNAMED,18860815,0,  , TS,14.6N,54.5W,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071886,UNNAMED,18860820,1200,  , TS,31.7N,71.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081886,UNNAMED,18860916,0,  , TS,21.0N,65.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091886,UNNAMED,18860922,0,  , TS,22.9N,66.7W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101886,UNNAMED,18861008,0,  , TS,19.9N,82.5W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111886,UNNAMED,18861010,0,  , TS,29.1N,60.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121886,UNNAMED,18861021,1800,  , TS,17.8N,73.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011887,UNNAMED,18870515,0,  , TS,29.3N,63.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021887,UNNAMED,18870517,0,  , TS,15.6N,76.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031887,UNNAMED,18870611,1200,  , TD,20.5N,84.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041887,UNNAMED,18870720,0,  , TS,12.0N,57.6W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051887,UNNAMED,18870730,600,  , TS,9.9N,50.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061887,UNNAMED,18870814,1200,  , TS,17.0N,59.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071887,UNNAMED,18870818,600,  , TS,18.0N,60.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081887,UNNAMED,18870901,0,  , TS,28.1N,53.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091887,UNNAMED,18870911,1200,  , TS,13.3N,57.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101887,UNNAMED,18870914,1800,  , TS,23.0N,53.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111887,UNNAMED,18871006,1200,  , TS,19.7N,84.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121887,UNNAMED,18871008,0,  , TS,21.0N,74.1W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL131887,UNNAMED,18871009,600,  , TS,19.1N,59.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL141887,UNNAMED,18871010,600,  , TS,28.2N,39.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL151887,UNNAMED,18871015,1200,  , HU,14.0N,48.0W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL161887,UNNAMED,18871029,1200,  , TS,26.5N,86.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL171887,UNNAMED,18871127,1200,  , TS,22.1N,67.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL181887,UNNAMED,18871204,1200,  , TS,19.2N,54.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL191887,UNNAMED,18871207,600,  , TS,12.5N,58.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011888,UNNAMED,18880616,0,  , TS,27.5N,93.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021888,UNNAMED,18880704,1200,  , TS,26.0N,94.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031888,UNNAMED,18880814,1200,  , TS,23.0N,71.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041888,UNNAMED,18880831,0,  , TS,19.3N,60.3W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051888,UNNAMED,18880906,600,  , TS,23.5N,71.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061888,UNNAMED,18880923,1200,  , TS,24.3N,81.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071888,UNNAMED,18881008,1200,  , TS,21.7N,93.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081888,UNNAMED,18881101,600,  , TS,12.3N,59.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091888,UNNAMED,18881117,0,  , TS,23.2N,56.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011889,UNNAMED,18890516,600,  , TS,21.5N,64.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021889,UNNAMED,18890615,0,  , TS,19.8N,83.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031889,UNNAMED,18890819,600,  , TS,16.8N,69.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041889,UNNAMED,18890901,0,  , TS,11.9N,55.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051889,UNNAMED,18890902,0,  , TS,15.9N,42.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061889,UNNAMED,18890912,0,  , TS,15.7N,59.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071889,UNNAMED,18890912,600,  , TS,15.2N,25.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081889,UNNAMED,18890929,1200,  , TS,11.3N,52.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091889,UNNAMED,18891005,600,  , TD,20.0N,82.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011890,UNNAMED,18900527,1200,  , TD,20.5N,83.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021890,UNNAMED,18900818,1200,  , TS,14.0N,62.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031890,UNNAMED,18900826,1200,  , HU,16.6N,54.3W,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041890,UNNAMED,18901031,0,  , HU,14.3N,80.3W,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011891,UNNAMED,18910703,600,  , TS,21.7N,93.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021891,UNNAMED,18910817,600,  , TS,13.3N,24.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031891,UNNAMED,18910818,1200,  , HU,13.3N,58.0W,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041891,UNNAMED,18910902,600,  , TS,19.3N,58.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051891,UNNAMED,18910916,0,  , TS,19.3N,46.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061891,UNNAMED,18910929,600,  , TS,20.7N,54.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071891,UNNAMED,18911004,1200,  , TS,15.0N,79.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081891,UNNAMED,18911007,1200,  , TD,18.0N,85.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091891,UNNAMED,18911012,1200,  , TS,12.5N,61.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101891,UNNAMED,18911103,0,  , TS,24.1N,73.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011892,UNNAMED,18920609,0,  , TS,20.8N,83.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021892,UNNAMED,18920815,0,  , TS,18.0N,54.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031892,UNNAMED,18920903,600,  , TS,11.5N,33.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041892,UNNAMED,18920908,1800,  , TS,22.0N,92.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051892,UNNAMED,18920912,0,  , TS,15.3N,19.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061892,UNNAMED,18920925,600,  , TS,19.5N,92.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071892,UNNAMED,18921005,0,  , TS,11.5N,56.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081892,UNNAMED,18921013,0,  , TS,26.0N,71.2W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091892,UNNAMED,18921021,0,  , TS,23.0N,92.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011893,UNNAMED,18930612,600,  , TS,20.5N,95.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021893,UNNAMED,18930704,1200,  , TS,11.1N,79.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031893,UNNAMED,18930813,1200,  , TS,9.6N,50.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041893,UNNAMED,18930815,600,  , TS,14.0N,36.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051893,UNNAMED,18930815,1200,  , TS,32.2N,60.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061893,UNNAMED,18930815,1200,  , TS,18.1N,20.2W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071893,UNNAMED,18930820,600,  , TS,11.8N,27.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081893,UNNAMED,18930904,600,  , TS,18.4N,85.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091893,UNNAMED,18930925,600,  , TS,11.6N,25.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101893,UNNAMED,18930927,1200,  , TS,16.4N,81.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111893,UNNAMED,18931020,1200,  , TD,18.0N,82.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL121893,UNNAMED,18931105,0,  , TS,26.7N,70.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011894,UNNAMED,18940606,0,  , TS,19.0N,77.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021894,UNNAMED,18940805,600,  , TS,26.4N,89.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031894,UNNAMED,18940830,0,  , TS,13.2N,34.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041894,UNNAMED,18940918,0,  , TS,13.4N,50.5W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051894,UNNAMED,18941001,0,  , TS,12.5N,79.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061894,UNNAMED,18941011,0,  , TS,10.8N,57.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071894,UNNAMED,18941021,600,  , TS,21.0N,60.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011895,UNNAMED,18950814,600,  , TS,27.2N,91.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021895,UNNAMED,18950822,0,  , TS,13.4N,58.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031895,UNNAMED,18950928,0,  , TS,19.3N,86.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041895,UNNAMED,18951002,0,  , TS,17.4N,82.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051895,UNNAMED,18951012,0,  , TS,12.0N,44.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061895,UNNAMED,18951013,600,  , TS,19.4N,93.7W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011896,UNNAMED,18960704,1200,  , TS,20.9N,81.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021896,UNNAMED,18960830,600,  , TS,14.0N,59.6W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031896,UNNAMED,18960918,0,  , TS,17.1N,55.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041896,UNNAMED,18960922,600,  , TS,16.7N,61.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051896,UNNAMED,18961007,0,  , TS,22.5N,91.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061896,UNNAMED,18961026,600,  , TS,8.7N,44.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071896,UNNAMED,18961127,0,  , TS,10.9N,61.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011897,UNNAMED,18970831,600,  , TS,14.0N,24.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021897,UNNAMED,18970910,600,  , TS,23.7N,80.0W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031897,UNNAMED,18970920,1200,  , TS,24.3N,83.8W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041897,UNNAMED,18970925,0,  , TS,19.6N,82.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051897,UNNAMED,18971009,1800,  , TS,12.4N,61.7W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061897,UNNAMED,18971023,600,  , TS,24.5N,77.3W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011898,UNNAMED,18980802,0,  , TS,26.8N,79.2W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021898,UNNAMED,18980830,600,  , TS,29.3N,79.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031898,UNNAMED,18980903,600,  , HU,40.8N,42.1W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041898,UNNAMED,18980905,1200,  , TS,11.2N,26.9W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051898,UNNAMED,18980912,600,  , TS,12.9N,79.1W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061898,UNNAMED,18980920,1200,  , TS,11.0N,79.8W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071898,UNNAMED,18980925,0,  , TS,16.2N,58.3W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081898,UNNAMED,18980925,1800,  , TD,20.5N,84.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091898,UNNAMED,18981002,600,  , TS,11.4N,57.7W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL101898,UNNAMED,18981021,0,  , TS,18.5N,85.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL111898,UNNAMED,18981027,600,  , TS,17.9N,61.2W,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL011899,UNNAMED,18990626,1200,  , TS,27.5N,93.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL021899,UNNAMED,18990728,1200,  , HU,17.0N,69.5W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL031899,UNNAMED,18990803,0,  , TS,11.7N,31.0W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL041899,UNNAMED,18990829,600,  , TS,16.8N,57.3W,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL051899,UNNAMED,18990903,0,  , TS,13.2N,38.4W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL061899,UNNAMED,18991002,600,  , TS,20.0N,84.1W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL071899,UNNAMED,18991010,1200,  , TS,10.0N,35.0W,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL081899,UNNAMED,18991015,1200,  , TD,25.5N,77.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL091899,UNNAMED,18991026,0,  , TS,16.2N,78.8W,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
